image_name,target
ISIC_0460023,0.00011492276
ISIC_0460170,0.047883786
ISIC_0460323,0.00061274733
ISIC_0461615,0.060469713
ISIC_0462037,0.0019777482
ISIC_0462120,0.002317691
ISIC_0462327,0.0012944457
ISIC_0462336,8.8207984e-05
ISIC_0462792,0.00022440536
ISIC_0463800,0.0057564173
ISIC_0464417,0.013337746
ISIC_0465975,0.00030096003
ISIC_0467617,0.00038624645
ISIC_0468644,0.001267358
ISIC_0469457,0.0010253305
ISIC_0470465,0.0780703
ISIC_0470699,0.1899573
ISIC_0473489,0.00028351927
ISIC_0474220,0.00016654171
ISIC_0476927,9.843072e-05
ISIC_0477213,0.0012680909
ISIC_0477217,0.00038571525
ISIC_0477424,5.0654264e-05
ISIC_0477793,0.004135299
ISIC_0477875,0.00010019869
ISIC_0477986,0.0002507342
ISIC_0479726,0.009122793
ISIC_0479755,0.0013138904
ISIC_0480158,6.424399e-05
ISIC_0481105,0.825622
ISIC_0482298,0.0005714667
ISIC_0482617,0.0008625689
ISIC_0485889,0.0018881472
ISIC_0486436,6.724399e-05
ISIC_0487789,0.0066506662
ISIC_0488846,0.00013211658
ISIC_0490555,0.00033624677
ISIC_0492058,0.00015129382
ISIC_0493101,0.0060007605
ISIC_0493429,0.02558643
ISIC_0493786,0.12288555
ISIC_0495167,0.0021545768
ISIC_0495234,0.00037789016
ISIC_0495887,0.14673834
ISIC_0495948,0.0005853313
ISIC_0497721,0.0062717185
ISIC_0498659,0.00092133787
ISIC_0500319,2.5125131e-05
ISIC_0500851,0.00016893355
ISIC_0501199,0.011167857
ISIC_0501295,0.0001418612
ISIC_0502032,0.00011680079
ISIC_0502364,0.0012423454
ISIC_0504453,0.076916
ISIC_0504686,0.012075834
ISIC_0504935,7.5208874e-05
ISIC_0505403,0.0022280742
ISIC_0505447,8.518854e-05
ISIC_0506082,0.00025684017
ISIC_0506198,0.0017266385
ISIC_0508596,0.002556151
ISIC_0509538,3.456449e-05
ISIC_0510408,6.864557e-05
ISIC_0510439,0.00023821676
ISIC_0510794,0.018178098
ISIC_0511981,0.020472152
ISIC_0513674,0.00053161127
ISIC_0513808,2.8322187e-05
ISIC_0515041,0.0006643711
ISIC_0515737,0.0017813251
ISIC_0517531,0.00014544778
ISIC_0517673,0.0042182333
ISIC_0519860,0.000120917815
ISIC_0520611,0.0033868458
ISIC_0521580,0.00035651922
ISIC_0521689,0.00028911076
ISIC_0521877,3.7954185e-05
ISIC_0522569,0.0015201815
ISIC_0523596,0.0063551688
ISIC_0524466,0.019690733
ISIC_0524604,0.00016139961
ISIC_0525213,2.4358893e-05
ISIC_0525405,0.077581756
ISIC_0527588,0.00023044342
ISIC_0528304,0.002722507
ISIC_0528945,0.00016859823
ISIC_0530946,0.0037371058
ISIC_0532813,5.0943294e-05
ISIC_0533917,9.695245e-05
ISIC_0535264,0.2732006
ISIC_0535812,0.015197128
ISIC_0536393,0.00065639796
ISIC_0537310,0.0024119625
ISIC_0537430,0.004258744
ISIC_0538335,0.0020448365
ISIC_0538391,0.081655286
ISIC_0539046,0.00046323324
ISIC_0539432,0.38942686
ISIC_0539662,0.0002527451
ISIC_0541206,0.0009832715
ISIC_0542744,0.00032774228
ISIC_0542899,0.00019181173
ISIC_0543866,0.0006824496
ISIC_0544482,0.006869495
ISIC_0545219,0.0075360658
ISIC_0545222,0.00069423276
ISIC_0546119,0.0011429825
ISIC_0546506,0.09581793
ISIC_0546632,0.00058497
ISIC_0546682,0.001449838
ISIC_0547086,0.0006047018
ISIC_0548182,0.0025776871
ISIC_0548968,0.28295836
ISIC_0550777,0.0009607035
ISIC_0554395,0.001965476
ISIC_0554507,0.0008152739
ISIC_0554535,0.00018408928
ISIC_0554819,0.0024006262
ISIC_0555540,0.03242048
ISIC_0556297,0.00011432229
ISIC_0556505,0.019765658
ISIC_0556568,0.0001480109
ISIC_0557285,0.0012868269
ISIC_0557595,0.00010090018
ISIC_0557850,0.0011681364
ISIC_0558458,0.0022895213
ISIC_0558563,0.00030482575
ISIC_0558899,0.019149063
ISIC_0559101,0.327569
ISIC_0561202,0.0014779584
ISIC_0564203,2.2396196e-05
ISIC_0565070,0.00039238116
ISIC_0567332,0.0017023803
ISIC_0570796,0.0080994805
ISIC_0571162,0.016715398
ISIC_0571336,0.00057769375
ISIC_0572486,0.00011050131
ISIC_0574930,0.0006052666
ISIC_0576125,8.06846e-05
ISIC_0578316,0.0004277633
ISIC_0578354,0.13020495
ISIC_0579350,0.00023007665
ISIC_0579367,0.0043502706
ISIC_0580265,0.008601378
ISIC_0582447,0.0042075966
ISIC_0582531,0.0039574127
ISIC_0583833,0.00011023506
ISIC_0584197,0.25724864
ISIC_0585534,0.42506313
ISIC_0586493,0.00034903944
ISIC_0586601,0.00050834304
ISIC_0587024,0.0022730082
ISIC_0587027,0.00919292
ISIC_0587527,0.001135714
ISIC_0588157,0.00044704587
ISIC_0588162,0.0032063313
ISIC_0588352,0.6197278
ISIC_0589061,0.00023167933
ISIC_0590646,9.0749745e-05
ISIC_0591142,0.325104
ISIC_0591685,0.0003164787
ISIC_0592225,0.019411268
ISIC_0592796,4.135022e-05
ISIC_0594374,0.0023303118
ISIC_0594932,0.0005482689
ISIC_0595682,0.0031377734
ISIC_0596005,0.007485474
ISIC_0596499,0.00010824818
ISIC_0598190,0.00029224408
ISIC_0598769,0.00079479266
ISIC_0600649,0.0063492055
ISIC_0600710,0.00042713332
ISIC_0602170,8.716026e-05
ISIC_0602633,0.029067231
ISIC_0603307,0.00023141292
ISIC_0604055,0.0010214257
ISIC_0604516,9.972926e-05
ISIC_0605259,0.0015464029
ISIC_0606244,0.46430227
ISIC_0607037,0.00016586056
ISIC_0607397,7.623644e-05
ISIC_0607473,0.000352861
ISIC_0607693,0.0004495808
ISIC_0608042,0.0010428706
ISIC_0608105,0.0013071069
ISIC_0608330,0.00044919184
ISIC_0609220,6.635315e-05
ISIC_0609770,0.0013240319
ISIC_0610325,0.015228308
ISIC_0611293,7.9140395e-05
ISIC_0611390,0.0050326735
ISIC_0611822,0.0006016146
ISIC_0612337,5.709787e-05
ISIC_0613199,7.868734e-05
ISIC_0613239,0.0008064387
ISIC_0613293,0.0002145893
ISIC_0613555,0.007517751
ISIC_0613748,0.0067966147
ISIC_0615241,0.0011468526
ISIC_0616900,1.4217555e-05
ISIC_0619695,0.00012324045
ISIC_0620316,0.0006081723
ISIC_0620379,0.047232714
ISIC_0620581,0.00055096054
ISIC_0621355,0.004120626
ISIC_0621919,7.837998e-05
ISIC_0622203,5.9364607e-05
ISIC_0622461,0.0005749789
ISIC_0623254,0.0028284767
ISIC_0623493,0.0036780757
ISIC_0623650,0.0012376506
ISIC_0624194,0.0011709909
ISIC_0627128,0.02809007
ISIC_0627467,0.0013980294
ISIC_0631039,0.00019287654
ISIC_0633018,0.033056498
ISIC_0633831,0.0044802967
ISIC_0634161,0.010394636
ISIC_0634896,0.0073871985
ISIC_0635396,0.00012738189
ISIC_0635721,0.018945435
ISIC_0636920,3.586004e-05
ISIC_0637104,0.65282136
ISIC_0637231,5.447378e-05
ISIC_0639631,0.005213897
ISIC_0640439,0.0012253029
ISIC_0641371,0.0014844973
ISIC_0644758,4.9591705e-05
ISIC_0644873,0.00027175908
ISIC_0645560,0.0010147992
ISIC_0646211,0.006823188
ISIC_0646723,0.00011559618
ISIC_0647385,0.009198464
ISIC_0649394,0.0039308965
ISIC_0650063,0.27401358
ISIC_0650090,0.0007408762
ISIC_0653629,0.00078003405
ISIC_0653693,0.00013640696
ISIC_0653761,0.019569086
ISIC_0654120,0.00042011798
ISIC_0655378,0.0001399607
ISIC_0655512,0.0050160973
ISIC_0656308,0.00039500275
ISIC_0660782,0.31113145
ISIC_0660925,0.006048176
ISIC_0662288,0.0021115083
ISIC_0663197,0.012035588
ISIC_0663707,5.972427e-05
ISIC_0664454,0.00024421612
ISIC_0664524,0.00026774095
ISIC_0665430,0.00061436347
ISIC_0665521,0.00010700247
ISIC_0667449,0.00028979316
ISIC_0668855,0.0139889745
ISIC_0669360,0.012611016
ISIC_0671119,0.014768444
ISIC_0673217,0.002162551
ISIC_0673441,0.21313213
ISIC_0673705,0.0039067473
ISIC_0673777,3.1795582e-05
ISIC_0673970,0.34333873
ISIC_0674308,0.0020820939
ISIC_0674636,0.014299427
ISIC_0674769,0.00014617706
ISIC_0675554,1.8964554e-05
ISIC_0675743,3.8881477e-05
ISIC_0676272,0.00025693708
ISIC_0676443,0.0013078846
ISIC_0676863,0.00022813282
ISIC_0677660,0.0013015217
ISIC_0678034,0.0034640336
ISIC_0680997,0.0055435174
ISIC_0681019,0.0013837076
ISIC_0681410,0.0071766153
ISIC_0681751,0.036879178
ISIC_0682057,0.0014545502
ISIC_0682495,9.377315e-05
ISIC_0682907,0.0016028549
ISIC_0682960,0.000599571
ISIC_0684256,0.003105791
ISIC_0684654,0.00013430645
ISIC_0684862,0.0087638525
ISIC_0685033,0.0008112057
ISIC_0685067,0.005992071
ISIC_0686961,0.2561959
ISIC_0689307,5.7620782e-05
ISIC_0692073,0.0045139533
ISIC_0695000,0.0013487556
ISIC_0695255,0.009243621
ISIC_0695851,8.9512854e-05
ISIC_0697455,0.00097519
ISIC_0698209,0.02975919
ISIC_0700078,0.0005834251
ISIC_0700201,0.0005178226
ISIC_0701187,0.0033381083
ISIC_0701649,0.0014524292
ISIC_0701776,2.0057198e-05
ISIC_0703440,5.8280897e-05
ISIC_0703903,0.0022789317
ISIC_0703979,0.00022973293
ISIC_0704243,0.00038044035
ISIC_0704245,0.0016693091
ISIC_0704435,0.0002830048
ISIC_0705764,0.00021694768
ISIC_0705909,0.00028620116
ISIC_0707036,0.0014510372
ISIC_0707359,0.00036577406
ISIC_0707819,3.1730953e-05
ISIC_0708442,0.003557833
ISIC_0708867,0.00076564273
ISIC_0708878,0.0044384142
ISIC_0710840,0.0022114604
ISIC_0712978,0.0017541832
ISIC_0713157,0.00022826945
ISIC_0714126,0.0011282347
ISIC_0714540,0.00017538203
ISIC_0715784,0.0007831038
ISIC_0715864,0.00017713437
ISIC_0716650,3.2192274e-05
ISIC_0717635,0.0014739042
ISIC_0718698,0.00043159994
ISIC_0719763,9.808309e-05
ISIC_0720050,0.05858431
ISIC_0720319,7.251499e-05
ISIC_0721575,0.00056831754
ISIC_0721927,0.00023252478
ISIC_0722065,0.003066706
ISIC_0722323,4.5060006e-05
ISIC_0723369,0.0016562978
ISIC_0723819,0.0006445899
ISIC_0724106,0.0006426102
ISIC_0724784,0.009619303
ISIC_0727953,0.0008070329
ISIC_0728055,0.019343425
ISIC_0728474,0.0016104436
ISIC_0728977,0.00061284035
ISIC_0729188,0.048113506
ISIC_0729365,0.0046391906
ISIC_0732158,0.0014431158
ISIC_0732261,0.00027834097
ISIC_0733408,0.0017869348
ISIC_0734038,0.00065785827
ISIC_0734761,0.0019841332
ISIC_0735344,0.0014527701
ISIC_0735361,0.0010580558
ISIC_0735507,0.00016728563
ISIC_0737285,0.0013122018
ISIC_0737596,0.015180998
ISIC_0737951,0.030276513
ISIC_0738067,0.0007549582
ISIC_0738616,0.00031871672
ISIC_0739064,6.520372e-05
ISIC_0739401,0.0051192082
ISIC_0740997,0.20150946
ISIC_0743576,0.000113676004
ISIC_0743739,0.0007978445
ISIC_0743789,0.004884524
ISIC_0746818,0.037902832
ISIC_0747114,0.00014363474
ISIC_0748291,9.706487e-05
ISIC_0749073,0.02058004
ISIC_0749202,0.00016962172
ISIC_0752872,0.00067042693
ISIC_0753499,0.00017368967
ISIC_0755453,0.0002326327
ISIC_0756977,0.004395678
ISIC_0757171,0.0016716364
ISIC_0758024,0.0007567476
ISIC_0758246,0.00016805304
ISIC_0758568,0.0024501507
ISIC_0759383,0.00496487
ISIC_0760154,0.00817242
ISIC_0760260,9.8868695e-05
ISIC_0762091,5.2354164e-05
ISIC_0763495,0.00044047987
ISIC_0764739,0.010706069
ISIC_0765355,0.3702273
ISIC_0767812,0.00037498318
ISIC_0769066,0.00012158817
ISIC_0770095,0.00010126889
ISIC_0770234,0.00017463203
ISIC_0770508,0.0033005755
ISIC_0770817,0.0011771919
ISIC_0771788,0.005965056
ISIC_0772522,0.0013971258
ISIC_0772578,0.1927097
ISIC_0772706,0.00012274255
ISIC_0773190,0.0012626122
ISIC_0774444,0.0007230004
ISIC_0775579,0.19949515
ISIC_0775584,0.4230791
ISIC_0776524,0.00033987765
ISIC_0776616,0.0006199212
ISIC_0776803,0.0034891479
ISIC_0776824,0.00064151635
ISIC_0777077,0.0022897979
ISIC_0778512,0.0012851901
ISIC_0779258,9.267136e-05
ISIC_0780165,0.001124351
ISIC_0781571,0.0037095118
ISIC_0784160,0.0017552685
ISIC_0785830,0.007976304
ISIC_0786267,0.0030583371
ISIC_0786322,0.013966161
ISIC_0788550,0.0130733475
ISIC_0792325,6.7181354e-05
ISIC_0792492,0.017177645
ISIC_0792564,5.8293354e-05
ISIC_0792986,0.0004749617
ISIC_0794617,0.27489766
ISIC_0795653,0.0064321468
ISIC_0796707,0.015730813
ISIC_0797113,0.00072916556
ISIC_0799427,0.0007738599
ISIC_0799785,2.8395627e-05
ISIC_0799979,0.010501063
ISIC_0800693,0.0009854302
ISIC_0801740,0.0010280152
ISIC_0802693,0.00028277177
ISIC_0803310,0.0009056
ISIC_0803341,0.0017833997
ISIC_0803636,0.000407846
ISIC_0804023,0.0037411933
ISIC_0805392,9.00003e-05
ISIC_0807283,1.7872751e-05
ISIC_0807404,0.0826808
ISIC_0808861,8.5528256e-05
ISIC_0809377,0.0031616918
ISIC_0809747,0.0001987584
ISIC_0810336,0.093097284
ISIC_0810894,0.1390947
ISIC_0811323,0.00010676307
ISIC_0813138,0.003298814
ISIC_0813352,0.0014369183
ISIC_0814613,0.000907811
ISIC_0816087,0.00016417236
ISIC_0816173,0.0013934457
ISIC_0817883,4.3218075e-05
ISIC_0818301,0.0017171992
ISIC_0821277,0.001918106
ISIC_0821445,0.00050558796
ISIC_0821598,0.00026166282
ISIC_0822581,0.00043694722
ISIC_0823047,0.001664582
ISIC_0823591,0.0005704425
ISIC_0824050,0.00042285142
ISIC_0825029,0.003146337
ISIC_0825725,0.10496314
ISIC_0829859,0.00047321763
ISIC_0830589,0.00016706063
ISIC_0834674,0.0042609815
ISIC_0835778,0.00027689405
ISIC_0836745,0.0021069576
ISIC_0839044,0.0068414384
ISIC_0839368,0.020105137
ISIC_0840535,0.0017819653
ISIC_0840661,0.00016485747
ISIC_0841028,0.0038678271
ISIC_0842398,0.0008024342
ISIC_0842798,0.00054700964
ISIC_0843175,0.003502403
ISIC_0843626,0.0003733119
ISIC_0844546,8.858281e-05
ISIC_0844930,7.9839694e-05
ISIC_0844952,0.0025882598
ISIC_0845696,0.01334191
ISIC_0848406,0.0006547014
ISIC_0848986,7.1726216e-05
ISIC_0851144,0.00014408096
ISIC_0852759,0.007792236
ISIC_0853184,0.00059418165
ISIC_0853566,0.0008082503
ISIC_0853893,0.0020102095
ISIC_0854582,0.0036682659
ISIC_0855262,5.9303777e-05
ISIC_0856987,0.00017044928
ISIC_0857436,0.004531454
ISIC_0857443,0.0015811053
ISIC_0857595,0.0004802811
ISIC_0861327,0.0003742665
ISIC_0862505,4.7088226e-05
ISIC_0863212,0.005528441
ISIC_0864741,0.00018073877
ISIC_0865303,0.00038684133
ISIC_0866123,0.02953105
ISIC_0866838,0.0007649918
ISIC_0867509,0.43122846
ISIC_0867683,0.013367352
ISIC_0868513,1.8381254e-05
ISIC_0869415,0.00072157866
ISIC_0870455,0.024760528
ISIC_0870529,0.00030673246
ISIC_0871473,3.2211083e-05
ISIC_0873174,0.21175657
ISIC_0874437,0.20135544
ISIC_0874522,6.546954e-05
ISIC_0874582,2.2815193e-05
ISIC_0874773,0.007314729
ISIC_0875072,8.214999e-05
ISIC_0876617,0.0037836656
ISIC_0876689,0.0029685795
ISIC_0877438,0.0157558
ISIC_0877919,0.0016469861
ISIC_0878952,0.0036032356
